price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,year_sold,month_sold,day_sold,house_age,was_renovated,years_since_update,log_price,xgb_pred_log,price_pred_xgb,alpha,residual_log,id
515000,2,1.0,1060,4960,1.0,0,0,3,7,1060,0,98103,47.6896,-122.331,1420,4960,2014,5,8,99,0,99,13.15192412139156,13.05272388458252,466364.0075838432,1.1042876200248215,0.0992002368090414,6813600415
244000,3,1.5,1360,9625,1.0,0,0,3,7,1360,0,98030,47.3799,-122.211,1890,9625,2015,3,30,62,0,62,12.404927602627597,12.386552810668944,239557.4726399124,1.0185447246171502,0.0183747919586512,4359100050
749000,3,1.0,1580,5000,1.5,0,0,3,7,1580,0,98117,47.684,-122.386,1280,4000,2014,6,10,99,0,99,13.52649559761195,13.176188468933104,527649.0025505911,1.419504246913052,0.3503071286788444,6021503840
242500,3,1.5,1200,9720,1.0,0,0,4,7,1200,0,98042,47.4225,-122.153,1380,10284,2014,5,2,60,0,60,12.398761113062513,12.315399169921877,223104.30750086028,1.086935535742917,0.0833619431406376,2618300080
450000,3,2.5,2280,4557,2.0,0,0,3,8,2280,0,98028,47.7733,-122.266,2070,4610,2014,10,29,15,0,15,13.017005083966255,13.15478515625,516475.54560032097,0.8712900423522402,-0.1377800722837445,4019500030
187500,3,1.5,1180,7000,1.0,0,0,4,7,1180,0,98023,47.2966,-122.374,1180,7370,2014,6,17,48,0,48,12.141539457711714,12.257387161254885,210529.78348680687,0.8906103302564311,-0.115847703543169,8581200350
710000,4,2.75,2460,3600,2.0,0,0,3,8,1640,820,98122,47.6093,-122.297,1890,3600,2015,4,16,118,1,18,13.47302165746721,13.574939727783203,786177.9582780048,0.9031034163755236,-0.1019180703159925,7960100220
948000,3,2.5,3510,9824,2.0,0,0,3,9,3510,0,98075,47.5635,-122.032,3510,10588,2015,4,21,23,0,23,13.762110836088922,13.625935554504396,827309.6634082212,1.1458829044672072,0.1361752815845278,3299610260
500000,4,3.0,3720,15048,3.0,0,0,3,7,3720,0,98059,47.5116,-122.144,2020,15180,2014,6,30,46,1,11,13.122365377402328,13.264318466186523,576261.4430392357,0.8676617289592924,-0.1419530887841951,5230000020
371000,4,1.0,1960,94525,1.5,0,0,3,6,1960,0,98027,47.5418,-121.962,2430,188564,2014,9,11,46,0,46,12.82396003700373,12.91876983642578,407895.94529733976,0.9095456924180894,-0.0948097994220518,3024079069
229000,3,1.0,1030,7800,1.0,0,0,3,7,1030,0,98168,47.473,-122.324,1630,12664,2014,8,29,71,0,71,12.34148164933907,12.300053596496582,219706.76392299696,1.0422983612842258,0.0414280528424875,1760600009
3000000,5,3.25,5370,14091,2.0,0,0,3,10,3850,1520,98004,47.6499,-122.216,2410,12047,2015,2,2,107,1,17,14.914123179965662,14.59153652191162,2172819.2192259403,1.3806947091846602,0.3225866580540408,9808100100
2150000,8,6.0,4340,9415,2.0,0,0,3,8,4340,0,98004,47.6316,-122.202,2050,9100,2014,10,7,58,0,58,14.580978865220017,13.817971229553224,1002462.7015259998,2.1447181992179463,0.7630076356667939,685000115
809950,4,3.5,3660,4903,2.0,0,0,3,9,2760,900,98034,47.7184,-122.156,3630,4992,2014,8,4,11,0,11,13.604729030991637,13.652697563171388,849749.0812471713,0.9531637254743972,-0.0479685321797518,8946780110
385000,3,2.5,1740,4145,2.0,0,0,3,7,1740,0,98053,47.6875,-122.015,1740,4045,2015,1,28,15,0,15,12.861001210669146,13.114985466003418,496323.6192881675,0.7757035632359608,-0.2539842553342719,7203140420
619500,3,2.5,2170,5000,2.0,0,0,3,9,2170,0,98029,47.5458,-121.996,2170,5000,2014,5,16,22,0,22,13.336669594255037,13.377304077148438,645191.5492187383,0.9601799663218648,-0.0406344828934024,3629920600
905000,3,2.5,2930,9280,2.0,0,0,4,10,2930,0,98007,47.6335,-122.151,2730,10090,2014,11,18,37,0,37,13.715691327653827,13.691840171813965,883670.0631056458,1.0241378969197965,0.0238511558398641,1088700100
920000,4,2.75,3140,9085,1.0,0,2,5,8,1570,1570,98006,47.5675,-122.16,2430,9350,2014,9,8,64,0,64,13.732130035981154,13.67173194885254,866078.4689387304,1.0622594060412835,0.0603980871286147,7855600730
542500,3,2.5,1920,1649,2.5,0,0,3,8,1600,320,98116,47.5901,-122.388,1650,3053,2014,11,19,21,0,21,13.203945207713025,13.278976440429688,584770.4934562166,0.9277143872181683,-0.0750312327166629,9274201809
335000,3,1.75,1730,15003,1.0,0,0,3,7,1150,580,98014,47.6923,-121.92,1900,15483,2014,7,24,45,0,45,12.721888795877376,12.820204734802246,369609.3918391216,0.9063622499771709,-0.0983159389248715,4046500180
258000,3,1.75,2270,9000,1.0,0,0,4,8,1330,940,98023,47.3077,-122.381,2090,8400,2014,8,8,47,0,47,12.460718739865236,12.538714408874512,278928.5190157648,0.9249681635652972,-0.077995669009276,8732131200
444500,3,2.5,2600,4724,2.0,0,0,3,7,2600,0,98065,47.5359,-121.878,2400,4724,2014,9,25,23,0,23,13.004707583652351,13.082024574279783,480230.9879127096,0.9255962467811336,-0.077316990627434,7852130080
240000,3,2.0,1310,8069,1.0,0,0,3,7,1310,0,98042,47.3694,-122.083,1310,8392,2014,9,4,35,0,35,12.388398368982116,12.379280090332031,237821.5509519697,1.009160015311103,0.0091182786500834,1796380310
427800,3,1.75,1340,13241,1.0,0,2,3,7,1340,0,98034,47.7268,-122.213,2090,9704,2014,11,14,40,0,40,12.966413413168617,12.940091133117676,416686.2140513264,1.0266718350017323,0.026322280050941,2125400160
405000,2,1.5,1370,4102,2.0,0,0,4,7,1370,0,98033,47.6943,-122.184,1380,3211,2014,12,1,38,0,38,12.91164481522143,12.882550239562988,393386.4328905577,1.0295220326336807,0.0290945756584424,2591010240
689000,4,2.5,2240,7350,2.0,0,0,3,9,2240,0,98029,47.5652,-122.013,2200,8017,2015,3,18,36,0,36,13.442998001373551,13.38795566558838,652100.605607217,1.056585431872776,0.0550423357851741,8079100700
370000,2,1.0,910,5525,1.0,0,0,2,6,910,0,98126,47.5322,-122.379,1620,5525,2015,5,7,115,0,115,12.821260987319455,12.732399940490724,338539.81511986547,1.0929290543536083,0.0888610468287343,293000180
325000,4,2.75,1960,8937,1.0,0,0,5,7,980,980,98188,47.451,-122.278,1480,10016,2015,2,17,71,0,71,12.691583538230216,12.57045841217041,287924.8936150052,1.1287665888124605,0.1211251260598071,5379804393
799000,4,2.5,3170,94855,1.0,0,0,4,9,1910,1260,98072,47.7648,-122.112,2590,65340,2015,3,16,47,0,47,13.591117476312084,13.61643409729004,819486.2323910916,0.9750011268263568,-0.0253166209779553,126059019
419000,4,2.0,2180,10447,1.0,0,0,4,8,1280,900,98155,47.7675,-122.279,2190,10987,2014,7,25,56,0,56,12.945628585536271,13.107497215270996,492620.8968534134,0.8505526311943677,-0.1618686297347249,4400800061
350000,3,1.75,1360,18123,1.0,0,0,3,8,1360,0,98045,47.4716,-121.756,1570,16817,2014,8,27,42,0,42,12.765691290604371,12.834550857543944,374950.085412234,0.9334575817343717,-0.0688595669395741,1471610070
249950,3,1.0,1370,11658,1.0,0,0,4,6,1370,0,98058,47.4576,-122.182,1080,9198,2014,8,15,67,0,67,12.429020177633872,12.238300323486328,206549.5227087772,1.2101214116694663,0.1907198541475452,1423400005
791500,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,98103,47.6794,-122.357,1820,3750,2014,7,22,114,0,114,13.581686421726284,13.36476230621338,637150.2236942325,1.2422502112780232,0.2169241155129047,2877103726
650000,4,2.5,3700,4500,2.0,0,0,3,9,3700,0,98028,47.7473,-122.23,3050,5047,2014,12,11,18,0,18,13.384729180332174,13.547651290893556,765014.4363906725,0.8496571686499029,-0.1629221105613805,6980500030
690000,4,2.5,2700,8810,2.0,0,0,3,9,2700,0,98052,47.7041,-122.116,2730,5100,2014,5,26,21,0,21,13.444448325847754,13.51188850402832,738138.7907667335,0.9347835510490788,-0.0674401781805666,6192410760
310000,3,1.5,1140,3104,2.0,0,0,3,7,1140,0,98029,47.5707,-122.018,1150,2981,2014,8,7,37,0,37,12.644330802262578,12.670028686523438,318069.6117125215,0.9746294162806882,-0.0256978842608592,4057300180
282500,3,2.25,1670,7150,2.0,0,0,4,7,1670,0,98042,47.3603,-122.088,1570,7040,2014,7,23,35,0,35,12.551437369385376,12.485960006713867,264595.1569909694,1.0676688236196314,0.0654773626715083,4178500100
960000,4,2.5,3180,10105,2.0,0,0,4,9,3180,0,98040,47.5328,-122.226,2670,10355,2015,2,2,39,0,39,13.774689605110144,13.807591438293455,992111.1539497318,0.9676335118077316,-0.0329018331833133,3629200020
405000,4,2.5,1980,5020,2.0,0,0,3,7,1980,0,98056,47.5147,-122.19,1980,5064,2014,12,15,18,0,18,12.91164481522143,12.756143569946287,346674.19043702766,1.1682438761577407,0.1555012452751416,6669080120
934000,9,3.0,2820,4480,2.0,0,0,3,7,1880,940,98105,47.6654,-122.307,2460,4400,2015,3,13,107,0,107,13.747232787874218,13.537053108215332,756949.4754974481,1.2339000557285529,0.2101796796588857,8823901445
276000,2,2.0,1480,6075,1.0,0,0,5,7,740,740,98118,47.5317,-122.276,1230,6053,2014,12,9,106,0,106,12.52815976788113,12.75293254852295,345562.7942869532,0.7986970951821026,-0.2247727806418193,3904100220
400000,1,1.0,530,13679,1.0,0,0,4,6,530,0,98053,47.6422,-121.954,1930,20624,2014,9,24,76,0,76,12.899222326086994,12.727090835571287,336747.22913698625,1.187834569641798,0.1721314905157047,203100460
468000,2,1.75,1510,4500,1.0,0,0,3,8,1510,0,98052,47.6644,-122.13,1740,6000,2015,4,13,47,0,47,13.056225711649638,13.098422050476074,488170.49655994045,0.9586814510461432,-0.0421963388264359,5422560830
175000,1,1.0,620,8685,1.0,0,0,4,5,620,0,98198,47.4095,-122.29,1300,12150,2015,4,28,49,0,49,12.07254696717504,12.160059928894045,191004.96346936256,0.9162065572608548,-0.0875129617190033,1022049182
370000,4,3.0,2580,5511,2.0,0,0,3,8,2580,0,98058,47.4286,-122.185,2010,5600,2014,11,11,26,0,26,12.821260987319455,12.830185890197754,373317.0029367479,0.991114782046748,-0.0089249028782969,4475000170
765000,3,2.25,3190,324086,2.0,0,2,3,9,3190,0,98024,47.5477,-121.93,3190,217800,2014,10,28,43,0,43,13.54763241999736,13.60068702697754,806682.7823085506,0.9483281616730884,-0.0530546069801776,2124079010
888550,3,2.5,3540,38322,2.0,0,0,3,10,3540,0,98053,47.6892,-122.048,3540,35926,2014,7,7,36,0,36,13.697347325042069,13.64096736907959,839839.5816678955,1.0579996696933087,0.0563799559624786,9290850330
905000,4,2.5,3330,9557,2.0,0,0,3,10,3330,0,98006,47.5526,-122.102,3360,9755,2015,3,25,30,0,30,13.715691327653827,13.730050086975098,918088.4335040454,0.985743820500939,-0.0143587593212686,4139460200
535000,3,1.0,1090,3000,1.5,0,0,4,8,1090,0,98117,47.6889,-122.375,1570,5080,2014,11,10,96,0,96,13.190023895035274,13.074224472045898,476499.70044098375,1.122770905217519,0.1157994229893759,7589200193
925900,4,3.75,3980,7828,2.0,0,0,3,10,3980,0,98074,47.6303,-122.065,3980,8910,2014,11,17,24,0,24,13.738522596465796,13.761873245239258,947774.7903918568,0.9769198436024946,-0.0233506487734622,8001470560
320000,3,1.5,1490,10132,1.0,0,0,4,6,1490,0,98059,47.4779,-122.145,1720,9915,2015,3,16,56,0,56,12.676079399771028,12.52284336090088,274536.5599254676,1.1656006765979547,0.1532360388701477,5104200420
310000,4,3.0,2010,7426,1.0,0,0,5,7,1090,920,98178,47.5042,-122.265,1470,7426,2015,2,2,74,0,74,12.644330802262578,12.69130039215088,324907.99026778096,0.9541162707156134,-0.0469695898883006,9368700223
359950,4,2.5,1820,3899,2.0,0,0,3,7,1820,0,98019,47.735,-121.985,1820,3899,2015,4,28,26,0,26,12.793723190057223,12.847959518432615,380011.5351641644,0.9472080889452532,-0.0542363283753939,3820350020
276000,3,1.0,870,8040,1.0,0,0,3,7,870,0,98177,47.7048,-122.368,1440,8040,2014,12,18,72,0,72,12.52815976788113,12.8143892288208,367466.15842829936,0.7510895729296215,-0.2862294609396709,7414200010
247500,3,2.25,1620,6000,1.0,0,0,3,7,1280,340,98002,47.2835,-122.2,1710,6318,2015,3,2,27,0,27,12.41916990138676,12.42123031616211,248010.48043743605,0.9979416981228548,-0.0020604147753484,7349650230
600000,3,1.75,1880,6360,1.0,0,0,4,7,1040,840,98115,47.6878,-122.286,1770,6175,2014,5,5,80,0,80,13.304686600863562,13.250723838806152,568480.3800160371,1.055445396344327,0.0539627620574094,2215500205
475000,3,1.0,1270,4268,1.0,0,0,3,7,1270,0,98117,47.6848,-122.392,1310,4080,2015,3,21,104,0,104,13.07107218827772,13.197946548461914,539255.4625242422,0.8808441138019003,-0.1268743601841944,4443800415
292000,2,1.0,880,5500,1.0,0,0,3,6,880,0,98118,47.5573,-122.289,1080,5500,2014,8,7,121,0,121,12.584512505902088,12.617212295532228,301706.20178113115,0.9678289616725466,-0.0326997896301382,1703401110
868500,3,2.5,2920,3942,3.0,0,0,3,10,2920,0,98056,47.531,-122.204,2920,3942,2014,5,8,17,0,17,13.674524016073113,13.694784164428713,886275.4173794271,0.9799436867695304,-0.0202601483555984,518500210
305000,4,2.5,2430,5959,2.0,0,0,3,8,2430,0,98092,47.3348,-122.19,2100,5414,2014,11,21,23,0,23,12.628070334272698,12.65684413909912,313903.51902139146,0.9716361286768986,-0.0287738048264234,1402950100
1200000,4,2.25,2860,10702,2.0,0,0,3,10,2860,0,98004,47.6451,-122.189,2890,10572,2015,2,18,43,0,43,13.997832948091215,13.839305877685549,1024079.687317212,1.1717838121988804,0.1585270704056682,9808590460
620000,4,2.5,2450,55387,2.0,0,0,3,9,2450,0,98053,47.6323,-121.985,2730,38827,2014,6,24,31,0,31,13.3374763699232,13.34817886352539,626671.1922537781,0.9893545573240958,-0.0107024936021904,205000010
541100,4,2.25,2510,9800,2.0,0,0,3,9,2510,0,98072,47.753,-122.145,2440,11000,2015,3,16,47,0,47,13.201361231716348,13.27694320678711,583582.7242977973,0.9272035950877142,-0.0755819750707615,7214800240
317000,3,1.0,1160,8813,1.0,0,0,3,7,1160,0,98125,47.7257,-122.329,1200,7615,2014,6,11,73,0,73,12.666660207428574,12.74468994140625,342726.1544111304,0.9249367050631636,-0.0780297339776758,6414600321
770000,3,3.5,2050,21744,2.0,1,4,4,9,1750,300,98166,47.4536,-122.376,2300,12200,2015,2,18,95,0,95,13.554147092530322,14.148385047912598,1394971.204448536,0.5519827201769363,-0.5942379553822761,2623039082
469000,2,1.0,1120,4284,1.0,0,0,3,6,730,390,98105,47.6688,-122.324,2050,4160,2014,8,18,104,0,104,13.058360179622303,13.06939697265625,474204.9370414654,0.989023865770064,-0.011036793033945,3856904970
800000,5,1.75,1930,501376,2.0,0,0,3,7,1930,0,98014,47.6294,-121.911,1710,87120,2014,8,14,95,0,95,13.592368256649284,12.97121238708496,429857.9398907604,1.8610799656354,0.6211558695643227,2825079001
1450000,4,3.25,3770,4103,2.0,0,0,5,9,2710,1060,98109,47.641,-122.349,2560,4160,2014,7,7,100,0,100,14.187074804051692,14.121192932128906,1357550.0447769265,1.068100587215011,0.0658818719227856,3528900330
446450,3,1.5,1480,7749,1.0,0,0,5,7,1480,0,98126,47.5144,-122.379,1140,5320,2014,8,14,65,0,65,13.00908493083534,12.93192195892334,413296.08972668566,1.0802183013520383,0.0771629719119992,37000335
800000,3,2.75,2220,4000,2.0,0,0,3,8,1700,520,98122,47.617,-122.291,1800,4000,2014,7,10,111,1,25,13.592368256649284,13.551069259643556,767633.7089914993,1.042163717707268,0.0412989970057289,7575700015
240000,3,2.0,1030,11118,1.0,0,0,5,7,1030,0,98003,47.3463,-122.308,1300,7920,2014,9,26,55,0,55,12.388398368982116,12.36223316192627,233801.76678363213,1.0265106346356394,0.0261652070558451,4222310680
623000,4,2.5,2980,9235,1.0,0,0,4,8,1690,1290,98006,47.5513,-122.162,2690,10046,2014,9,16,48,0,48,13.342303402904738,13.46387004852295,703531.9899894038,0.8855318718476232,-0.1215666456182109,2600100300
810000,5,3.25,2950,67475,1.0,0,0,3,8,2530,420,98072,47.7233,-122.117,2620,39820,2015,3,24,44,1,21,13.60479076121576,13.52899932861328,750877.6466038721,1.0787376660678756,0.0757914326024788,3395350210
835000,2,2.0,2280,6815,1.0,0,0,3,8,2280,0,98053,47.7103,-122.027,2280,6750,2014,6,6,23,0,23,13.635188201437066,13.43600368499756,684197.7229226776,1.2204074524439257,0.1991845164395069,8682220150
1017100,4,3.75,4060,19290,2.0,0,0,3,10,4060,0,98074,47.6051,-122.053,4020,13250,2014,6,9,23,0,23,13.832466981800698,13.75235080718994,938792.488722583,1.083413014290272,0.0801161746107563,1240700170
312500,3,1.75,1490,9493,1.0,0,0,4,8,1490,0,98058,47.4514,-122.134,2440,9600,2015,1,21,49,0,49,12.652362948153474,12.64135456085205,309078.7338218189,1.0110692383648543,0.0110083873014232,2473372250
297500,4,2.5,2190,8100,1.0,0,0,4,8,1250,940,98023,47.3131,-122.392,2100,8840,2015,4,28,47,0,47,12.60317286530671,12.576866149902344,289775.7708625687,1.0266558833212271,0.0263067154043668,8732020440
635250,3,2.25,2210,22040,1.0,0,0,5,8,1510,700,98004,47.5904,-122.194,2470,14258,2014,10,13,49,0,49,13.361775475364563,13.651192665100098,848471.2557285634,0.7486994941914973,-0.2894171897355342,6664000130
235000,2,1.0,1140,1730,1.5,0,0,3,8,1010,130,98126,47.5494,-122.372,1360,1730,2014,5,23,18,0,18,12.367345048436391,12.577176094055176,289865.5993985197,0.8107205563117266,-0.2098310456187846,3278600670
155000,3,1.0,1250,6250,1.0,0,0,2,7,1030,220,98108,47.5292,-122.323,1130,6250,2014,5,29,76,0,76,11.951186847493476,12.388091087341309,239926.26342845248,0.6460318173805177,-0.4369042398478324,7883603425
203000,3,1.5,1200,9120,1.0,0,0,3,7,1000,200,98055,47.4545,-122.187,1640,9200,2015,3,10,62,0,62,12.220966184120163,12.34312343597412,229376.2795820873,0.885008686904576,-0.1221572518539559,806000020
890000,4,2.25,2870,8393,1.0,0,0,4,8,1480,1390,98040,47.5787,-122.245,2930,9850,2015,4,29,48,0,48,13.698977865303196,13.741469383239746,928632.456827321,0.958398549885593,-0.0424915179365488,9350900550
930000,2,1.5,1800,4500,1.0,0,2,3,7,1000,800,98109,47.6305,-122.347,2270,3840,2014,12,16,83,0,83,13.742940940397675,13.426633834838867,677816.8241266222,1.3720521044875509,0.3163071055588098,3025049028
451000,5,2.75,2830,8925,1.5,0,0,3,7,2830,0,98034,47.731,-122.179,1700,8539,2014,6,26,58,0,58,13.019224835777257,13.01038646697998,447031.4504205994,1.0088775623631552,0.0088383687972761,3876200330
306500,2,1.0,1420,16400,1.5,0,0,4,6,1420,0,98023,47.3221,-122.344,1900,16400,2015,5,7,82,0,82,12.63297629699582,12.434598922729492,251348.3096955125,1.219423358650389,0.1983773742663288,5559200065
1482500,3,2.25,3290,5000,2.0,0,0,3,9,2730,560,98105,47.6582,-122.28,2340,4000,2015,5,7,86,0,86,14.209241084390046,13.925983428955078,1116805.050799517,1.3274474349293848,0.2832576554349675,4217401035
254922,2,1.0,780,8160,1.0,0,0,4,6,780,0,98133,47.7356,-122.34,1310,8160,2014,10,3,72,0,72,12.448716817756912,12.474658966064451,261621.77784940047,0.9743913602893672,-0.025942148307541,558100065
185000,4,1.0,1490,6600,1.0,0,0,3,7,1490,0,98168,47.4835,-122.332,1280,6600,2014,5,7,56,0,56,12.128116509451258,12.377039909362791,237289.38169954089,0.7796387629103841,-0.2489233999115345,1446400564
305000,4,1.0,1560,8450,1.5,0,0,4,6,1560,0,98166,47.4552,-122.354,1380,8100,2014,9,29,71,0,71,12.628070334272698,12.576213836669922,289586.8072789101,1.0532247752096142,0.0518564976027757,243000335
405000,3,1.0,1250,7280,1.0,0,0,3,7,1250,0,98052,47.6986,-122.129,1690,7280,2015,1,6,50,0,50,12.91164481522143,12.897555351257324,399333.76385487785,1.0141892237972177,0.0140894639641064,7201800090
393000,4,2.0,1450,5456,1.0,0,0,5,7,1450,0,98108,47.5442,-122.297,980,6100,2014,7,31,74,0,74,12.881567435377423,12.716925621032717,333341.4507035376,1.1789712895607474,0.1646418143447086,4287400005
300000,3,2.25,1760,5421,2.0,0,0,3,7,1760,0,98038,47.3484,-122.037,1570,6000,2014,11,20,34,0,34,12.611541086966117,12.482568740844728,263699.3608745799,1.1376591850849622,0.1289723461213885,2025700180
385000,3,1.0,1250,21303,1.0,0,0,3,6,1250,0,98053,47.6625,-122.059,1250,17920,2014,11,5,55,0,55,12.861001210669146,12.77777099609375,354253.5480822819,1.0867922201038245,0.083230214575396,8807810890
380000,2,2.0,1370,5756,1.0,0,0,3,8,1370,0,98034,47.714,-122.205,1380,5444,2014,8,13,39,0,39,12.847929163278051,12.87297248840332,389636.651848796,0.975267594044167,-0.0250433251252673,7940700190
370000,2,1.0,1040,4172,1.0,0,0,3,7,1040,0,98112,47.6308,-122.302,3120,4800,2014,9,23,79,0,79,12.821260987319455,13.20651626586914,543896.5962164662,0.680276366084746,-0.3852552785496836,1338600090
565000,4,1.75,2140,7102,1.0,0,0,4,7,1070,1070,98177,47.7042,-122.37,1950,7102,2014,7,11,77,0,77,13.244582780038517,13.205829620361328,543523.2595649499,1.0395139307418797,0.0387531596771886,6154900095
293000,4,2.25,1870,5371,2.0,0,0,3,7,1870,0,98038,47.3844,-122.036,2380,4502,2015,2,24,16,0,16,12.587931300962664,12.690661430358888,324700.4521486504,0.9023701632108057,-0.1027301293962228,9406590250
460000,3,2.5,1690,5131,1.0,0,0,3,7,1690,0,98126,47.5234,-122.38,860,5137,2014,9,18,84,1,27,13.03898394237596,13.059649467468262,469605.0672581573,0.9795464999680742,-0.0206655250923031,2491200330
800000,2,1.0,1740,5719,1.0,0,0,3,8,1740,0,98103,47.6729,-122.335,1980,5000,2014,6,25,70,0,70,13.592368256649284,13.305449485778809,600457.9063547505,1.3323165396499252,0.286918770870475,9551202025
629950,3,2.5,1680,1683,2.0,0,0,3,9,1120,560,98119,47.6424,-122.374,1610,1249,2015,3,10,11,0,11,13.35339731756509,13.448569297790527,692849.3417578154,0.9092164227244056,-0.0951719802254373,2770604082
668500,4,2.25,2290,9546,1.0,0,0,4,8,1780,510,98006,47.5617,-122.13,2360,8864,2014,9,26,49,0,49,13.412793171409328,13.316200256347656,606948.1272197023,1.101412081230489,0.096592915061672,9346930250
